taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory	sinacCategory
3599820	Cyathea grandis (Maxon) Domin	8261702	Cyathea mutica var. grandis (Maxon) Lehnert	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mutica	3599547	NE	PR
3599786	Cnemidaria cocleana Stolze	8380786	Cyathea cocleana (Stolze) Lehnert	27	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea cocleana	8380786	NE	PR
9688720	Colpophyllia amaranthus (O.F.Müller, 1775)	9688720	Colpophyllia amaranthus (O.F.Müller, 1775)	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Colpophyllia	2260041	Colpophyllia amaranthus	9688720	NE	PR
2258938	Anomocora carinata Cairns, 1991	2258938	Anomocora carinata Cairns, 1991	8	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Anomocora	2258932	Anomocora carinata	2258938	NE	PR
7638104	Madrepora rus Forskål, 1775	5184764	Porites rus (Forskål, 1775)	1	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites rus	5184764	NE	PR
3968	Faviidae	3968	Faviidae	1	FAMILY	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968					NE	PR
5184461	Desmophyllum dianthus (Esper, 1794)	5184461	Desmophyllum dianthus (Esper, 1794)	6	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Desmophyllum	11358493	Desmophyllum dianthus	5184461	NE	PR
5184785	Porites astreoides Lamarck, 1816	5184785	Porites astreoides Lamarck, 1816	130	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites astreoides	5184785	LC	PR
4944932	Euphyllia donatoi Aguilar & Denyer, 2001	4944932	Euphyllia donatoi Aguilar & Denyer, 2001	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Euphylliidae	7526997	Euphyllia	2259282	Euphyllia donatoi	4944932	NE	PR
5711906	Leptoseris cucullata (Ellis & Solander, 1786)	2260491	Helioseris cucullata (Ellis & Solander, 1786)	41	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Helioseris	2260490	Helioseris cucullata	2260491	LC	PR
5931454	Porites baracoaensis Vaughan, 1919	5931454	Porites baracoaensis Vaughan, 1919	59	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites baracoaensis	5931454	NE	PR
4283583	Desmophyllum cristagalli Milne Edwards & Haime, 1848	5184461	Desmophyllum dianthus (Esper, 1794)	4	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Desmophyllum	11358493	Desmophyllum dianthus	5184461	NE	PR
2259679	Dendrophyllia californica Durham, 1947	2259679	Dendrophyllia californica Durham, 1947	4	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Dendrophylliidae	8186	Dendrophyllia	2259675	Dendrophyllia californica	2259679	NE	PR
714	Scleractinia	714	Scleractinia	10	ORDER	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714								PR
7727995	Stylophora Schweigger, 1820	7727995	Stylophora Schweigger, 1820	2	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Stylophora	7727995			NE	PR
2260356	Mussa angulosa (Pallas, 1766)	2260356	Mussa angulosa (Pallas, 1766)	23	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Mussa	2260355	Mussa angulosa	2260356	LC	PR
2258925	Tethocyathus prahli Lattig & Cairns, 2000	2258925	Tethocyathus prahli Lattig & Cairns, 2000	2	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Tethocyathus	2258924	Tethocyathus prahli	2258925	NE	PR
2259224	Lophelia pertusa (Linnaeus, 1758)	9783587	Desmophyllum pertusum (Linnaeus, 1758)	1	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Desmophyllum	11358493	Desmophyllum pertusum	9783587	NE	PR
2259156	Caryophyllia diomedeae Marenzeller, 1904	2259156	Caryophyllia diomedeae Marenzeller, 1904	13	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Caryophyllia	2259152	Caryophyllia diomedeae	2259156	NE	PR
2259170	Caryophyllia perculta Cairns, 1991	2259170	Caryophyllia perculta Cairns, 1991	5	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Caryophyllia	2259152	Caryophyllia perculta	2259170	NE	PR
2260050	Montastraea cavernosa (Linnaeus, 1767)	2260050	Montastraea cavernosa (Linnaeus, 1767)	77	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Montastraeidae	8392047	Montastraea	11309102	Montastraea cavernosa	2260050	LC	PR
3250272	Thysanus Duncan, 1863	3250272	Thysanus Duncan, 1863	11	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Thysanus	3250272				PR
5174	Pocilloporidae	5174	Pocilloporidae	1	FAMILY	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174					NE	PR
2259444	Stephanocoenia intersepta (Lamarck, 1816)	2259444	Stephanocoenia intersepta (Lamarck, 1816)	39	SPECIES	DOUBTFUL	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Astrocoeniidae	3939	Stephanocoenia	2259443	Stephanocoenia intersepta	2259444	NE	PR
1004776	Millepora Linnaeus, 1758	1004776	Millepora Linnaeus, 1758	3	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Hydrozoa	205	Anthoathecata	838	Milleporidae	7000	Millepora	1004776			NE	PR
5184522	Gardineria minor Wells, 1973	5184522	Gardineria minor Wells, 1973	4	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Gardineriidae	8197	Gardineria	2259430	Gardineria minor	5184522	NE	PR
5184787	Porites colonensis Zlatarski, 1990	5184787	Porites colonensis Zlatarski, 1990	34	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites colonensis	5184787	DD	PR
7617481	Orbicella annularis (Ellis & Solander, 1786)	7617481	Orbicella annularis (Ellis & Solander, 1786)	65	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Orbicella	3250181	Orbicella annularis	7617481	NE	PR
2260337	Scolymia cubensis (Milne Edwards & Haime, 1848)	2260337	Scolymia cubensis (Milne Edwards & Haime, 1848)	17	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Scolymia	11278266	Scolymia cubensis	2260337	LC	PR
3250181	Orbicella Dana, 1846	3250181	Orbicella Dana, 1846	26	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Orbicella	3250181				PR
4944078	Dichocoenia eminens Weisbord, 1974	4944078	Dichocoenia eminens Weisbord, 1974	2	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Meandrinidae	8216	Dichocoenia	2259740	Dichocoenia eminens	4944078	NE	PR
4944726	Pocillopora crassoramosa Duncan, 1864	4944726	Pocillopora crassoramosa Duncan, 1864	10	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Pocillopora	2259455	Pocillopora crassoramosa	4944726	NE	PR
2259738	Eusmilia fastigiata (Pallas, 1766)	2259738	Eusmilia fastigiata (Pallas, 1766)	18	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Meandrinidae	8216	Eusmilia	2259737	Eusmilia fastigiata	2259738	LC	PR
2260360	Isophyllia sinuosa (Ellis & Solander, 1786)	2260360	Isophyllia sinuosa (Ellis & Solander, 1786)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Isophyllia	2260357	Isophyllia sinuosa	2260360	LC	PR
5184786	Porites furcata Lamarck, 1816	5184786	Porites furcata Lamarck, 1816	78	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites furcata	5184786	LC	PR
2258899	Psammocora Dana, 1846	2258899	Psammocora Dana, 1846	1	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Psammocoridae	7014596	Psammocora	2258899			NE	PR
2260076	Solenastrea bournoni Milne Edwards & Haime, 1849	2260076	Solenastrea bournoni Milne Edwards & Haime, 1849	36	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Solenastrea	2260074	Solenastrea bournoni	2260076	LC	PR
8528041	Paracyathus sinuosus Cairns & Wells, 1987	8528041	Paracyathus sinuosus Cairns & Wells, 1987	10	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Paracyathus	2258966	Paracyathus sinuosus	8528041	NE	PR
2259048	Crispatotrochus Tenison-Woods, 1878	2259048	Crispatotrochus Tenison-Woods, 1878	3	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Crispatotrochus	2259048			NE	PR
4944006	Manicina puntagordensis Weisbord, 1968	4944006	Manicina puntagordensis Weisbord, 1968	31	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Manicina	2260110	Manicina puntagordensis	4944006	NE	PR
9382413	Undaria agaricites (Linnaeus, 1758)	2260503	Agaricia agaricites (Linnaeus, 1758)	259	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501	Agaricia agaricites	2260503	LC	PR
2260500	Gardineroseris planulata (Dana, 1846)	2260500	Gardineroseris planulata (Dana, 1846)	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Gardineroseris	2260499	Gardineroseris planulata	2260500	LC	PR
4943958	Diploria sarasotana Weisbord, 1974	4943958	Diploria sarasotana Weisbord, 1974	5	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Diploria	2260164	Diploria sarasotana	4943958	NE	PR
2259487	Madracis decactis (Lyman, 1859)	2259487	Madracis decactis (Lyman, 1859)	80	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Madracis	2259474	Madracis decactis	2259487	LC	PR
5931455	Porites waylandi Foster, 1986	5931455	Porites waylandi Foster, 1986	10	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites waylandi	5931455	NE	PR
2258895	Siderastrea siderea (Ellis & Solander, 1786)	2258895	Siderastrea siderea (Ellis & Solander, 1786)	69	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Siderastreidae	3369	Siderastrea	2258894	Siderastrea siderea	2258895	LC	PR
3369	Siderastreidae	3369	Siderastreidae	1	FAMILY	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Siderastreidae	3369					NE	PR
9612363	Placocyathus variabilis Duncan, 1864	9612363	Placocyathus variabilis Duncan, 1864	14	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Placocyathus	4879578	Placocyathus variabilis	9612363	NE	PR
2260527	Pavona gigantea (Verrill, 1869)	2260527	Pavona gigantea (Verrill, 1869)	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Pavona	11356171	Pavona gigantea	2260527	LC	PR
3950	Caryophylliidae	3950	Caryophylliidae	1	FAMILY	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	3950					NE	PR
2258963	Cladocora arbuscula (Le Sueur, 1820)	2258963	Cladocora arbuscula (Le Sueur, 1820)	4	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Cladocora	2258961	Cladocora arbuscula	2258963	LC	PR
2259484	Madracis myriaster (Milne Edwards & Haime, 1850)	2259484	Madracis myriaster (Milne Edwards & Haime, 1850)	29	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Madracis	2259474	Madracis myriaster	2259484	NE	PR
2258908	Psammocora brighami (Vaughan, 1907)	2258906	Psammocora stellata (Verrill, 1866)	1	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Psammocoridae	7014596	Psammocora	2258899	Psammocora stellata	2258906	NE	PR
2259741	Dichocoenia stellaris Milne Edwards & Haime, 1848	5784766	Dichocoenia stokesii (Milne Edwards & Haime, 1849)	29	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Meandrinidae	8216	Dichocoenia	2259740	Dichocoenia stokesii	5784766	DD	PR
4943837	Montastrea limbata (Duncan, 1863)	8837594	Orbicella limbata (Duncan, 1863)	37	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Orbicella	3250181	Orbicella limbata	8837594	NE	PR
2260165	Diploria clivosa (Ellis & Solander, 1786)	8377035	Pseudodiploria clivosa (Ellis & Solander, 1786)	10	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Pseudodiploria	8279477	Pseudodiploria clivosa	8377035	LC	PR
5184681	Acropora cervicornis (Lamarck, 1816)	5184681	Acropora cervicornis (Lamarck, 1816)	65	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Acroporidae	8153	Acropora	7673664	Acropora cervicornis	5184681	CR	PR
2259549	Tubastraea coccinea Lesson, 1830	2259549	Tubastraea coccinea Lesson, 1830	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Dendrophylliidae	8186	Tubastraea	2259546	Tubastraea coccinea	2259549	NE	PR
2260053	Montastraea faveolata (Ellis & Solander, 1786)	8279523	Orbicella faveolata (Ellis & Solander, 1786)	44	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Orbicella	3250181	Orbicella faveolata	8279523	EN	PR
5184766	Porites lobata Dana, 1846	5184766	Porites lobata Dana, 1846	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites lobata	5184766	NT	PR
2260297	Mycetophyllia ferox Wells, 1973	2260297	Mycetophyllia ferox Wells, 1973	22	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Mycetophyllia	2260294	Mycetophyllia ferox	2260297	VU	PR
8470719	Antillocyathus cristatus (Vaughan, 1925)	8470719	Antillocyathus cristatus (Vaughan, 1925)	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Antillocyathus	4879716	Antillocyathus cristatus	8470719	NE	PR
2260320	Mussismilia harttii (Verrill, 1868)	2260320	Mussismilia harttii (Verrill, 1868)	18	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Mussismilia	2260319	Mussismilia harttii	2260320	DD	PR
7763329	Asterosmilia irregularis Cairns, 1995	2258933	Anomocora irregularis (Cairns, 1995)	26	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Anomocora	2258932	Anomocora irregularis	2258933	NE	PR
2259675	Dendrophyllia de Blainville, 1830	2259675	Dendrophyllia de Blainville, 1830	6	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Dendrophylliidae	8186	Dendrophyllia	2259675			NE	PR
2260505	Agaricia grahamae Wells, 1973	2260505	Agaricia grahamae Wells, 1973	197	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501	Agaricia grahamae	2260505	LC	PR
2260299	Mycetophyllia reesi Wells, 1973	2260299	Mycetophyllia reesi Wells, 1973	49	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Mycetophyllia	2260294	Mycetophyllia reesi	2260299	DD	PR
8526579	Petrophyllia limonensis (Vaughan, 1919)	4944391	Archohelia limonensis Vaughan, 1919	2	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Oculinidae	9255	Petrophyllia	11278920	Archohelia limonensis	4944391	NE	PR
2258898	Siderastrea radians (Pallas, 1766)	2258898	Siderastrea radians (Pallas, 1766)	93	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Siderastreidae	3369	Siderastrea	2258894	Siderastrea radians	2258898	LC	PR
2260111	Manicina areolata (Linnaeus, 1758)	2260111	Manicina areolata (Linnaeus, 1758)	68	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Manicina	2260110	Manicina areolata	2260111	LC	PR
3932	Agariciidae	3932	Agariciidae	1	FAMILY	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932					NE	PR
8663665	Stylophora granulata Duncan & Wall, 1865	8663665	Stylophora granulata Duncan & Wall, 1865	18	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Stylophora	7727995	Stylophora granulata	8663665	NE	PR
9779504	Acropora muricata (Linnaeus, 1758)	9779504	Acropora muricata (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Acroporidae	8153	Acropora	7673664	Acropora muricata	9779504	NE	PR
2260535	Pavona chiriquiensis Glynn, Maté & Stemann, 2001	2260535	Pavona chiriquiensis Glynn, Maté & Stemann, 2001	2	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Pavona	11356171	Pavona chiriquiensis	2260535	LC	PR
8511967	Stephanocoenia duncani Foster, 1987	8511967	Stephanocoenia duncani Foster, 1987	78	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Astrocoeniidae	3939	Stephanocoenia	2259443	Stephanocoenia duncani	8511967	NE	PR
2259529	Hydnophora Fischer von Waldheim, 1807	2259529	Hydnophora Fischer von Waldheim, 1807	1	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Hydnophora	2259529			NE	PR
2259737	Eusmilia Milne Edwards & Haime, 1848	2259737	Eusmilia Milne Edwards & Haime, 1848	6	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Meandrinidae	8216	Eusmilia	2259737			NE	PR
2260491	Helioseris cucullata (Ellis & Solander, 1786)	2260491	Helioseris cucullata (Ellis & Solander, 1786)	2	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Helioseris	2260490	Helioseris cucullata	2260491	LC	PR
8705583	Montastraea cylindrica (Duncan, 1863)	8705583	Montastraea cylindrica (Duncan, 1863)	184	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Montastraeidae	8392047	Montastraea	11309102	Montastraea cylindrica	8705583	NE	PR
2259490	Madracis pharensis (Heller, 1868)	2259490	Madracis pharensis (Heller, 1868)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Madracis	2259474	Madracis pharensis	2259490	LC	PR
2260043	Colpophyllia natans (Houttuyn, 1772)	2260043	Colpophyllia natans (Houttuyn, 1772)	68	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Colpophyllia	2260041	Colpophyllia natans	2260043	LC	PR
8268247	Montastrea Blainville, 1830	8268247	Montastrea Blainville, 1830	41	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Montastraeidae	8392047	Montastrea	8268247			NE	PR
2260501	Agaricia Lamarck, 1801	2260501	Agaricia Lamarck, 1801	65	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501			NE	PR
7989423	Stylophora monticulosa Hoffmeister, 1925	7989423	Stylophora monticulosa Hoffmeister, 1925	14	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Stylophora	7727995	Stylophora monticulosa	7989423	NE	PR
6472831	Porites clavaria Lamarck, 1816	5184761	Porites nodifera Klunzinger, 1879	2	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites nodifera	5184761	NE	PR
5931446	Porites portoricensis (Vaughan, 1919)	5931446	Porites portoricensis (Vaughan, 1919)	26	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites portoricensis	5931446	NE	PR
8600629	Trochocyathus chevalieri Cairns & Wells, 1987	8600629	Trochocyathus chevalieri Cairns & Wells, 1987	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Trochocyathus	2259120	Trochocyathus chevalieri	8600629	NE	PR
2260298	Mycetophyllia aliciae Wells, 1973	2260298	Mycetophyllia aliciae Wells, 1973	6	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Mycetophyllia	2260294	Mycetophyllia aliciae	2260298	LC	PR
2260626	Fungia distorta Michelin, 1842	4283635	Cycloseris distorta (Michelin, 1842)	2	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Fungiidae	3970	Cycloseris	2260601	Cycloseris distorta	4283635	LC	PR
5184675	Acropora hyacinthus (Dana, 1846)	5184675	Acropora hyacinthus (Dana, 1846)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Acroporidae	8153	Acropora	7673664	Acropora hyacinthus	5184675	NT	PR
2260526	Pavona duerdeni Vaughan, 1907	2260526	Pavona duerdeni Vaughan, 1907	2	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Pavona	11356171	Pavona duerdeni	2260526	LC	PR
8523557	Antillocyathus gracilis Cairns, 1995	8523557	Antillocyathus gracilis Cairns, 1995	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Antillocyathus	4879716	Antillocyathus gracilis	8523557	NE	PR
5184754	Porites branneri Rathbun, 1888	5184754	Porites branneri Rathbun, 1888	35	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites branneri	5184754	NT	PR
5784825	Madracis auretenra Locke, Weil & Coates, 2007	5784825	Madracis auretenra Locke, Weil & Coates, 2007	4	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Madracis	2259474	Madracis auretenra	5784825	LC	PR
2260119	Favia fragum (Esper, 1793)	2260119	Favia fragum (Esper, 1793)	10	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Favia	10241599	Favia fragum	2260119	LC	PR
2260295	Mycetophyllia lamarckiana Milne Edwards & Haime, 1849	2260295	Mycetophyllia lamarckiana Milne Edwards & Haime, 1849	9	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Mycetophyllia	2260294	Mycetophyllia lamarckiana	2260295	LC	PR
4944040	Caulastrea portoricensis (Coryell, 1929)	10839641	Caulastraea portoricensis (Coryell, 1929)	25	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Caulastraea	2260168	Caulastraea portoricensis	10839641	NE	PR
2260502	Agaricia tenuifolia Dana, 1846	2260502	Agaricia tenuifolia Dana, 1846	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501	Agaricia tenuifolia	2260502	NT	PR
2260504	Agaricia lamarcki Milne Edwards & Haime, 1851	2260504	Agaricia lamarcki Milne Edwards & Haime, 1851	168	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501	Agaricia lamarcki	2260504	VU	PR
9278643	Placocyathus alveolus Duncan, 1863	9278643	Placocyathus alveolus Duncan, 1863	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Placocyathus	4879578	Placocyathus alveolus	9278643	NE	PR
10191920	Montastraea canalis (Vaughan, 1919)	10191920	Montastraea canalis (Vaughan, 1919)	12	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Montastraeidae	8392047	Montastraea	11309102	Montastraea canalis	10191920	NE	PR
2260613	Fungia curvata Hoeksema, 1989	4879173	Cycloseris curvata (Hoeksema, 1989)	2	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Fungiidae	3970	Cycloseris	2260601	Cycloseris curvata	4879173	VU	PR
