taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
8169297	Hylocereus Britton & Rose	3084461	Selenicereus (Berger) Britton & Rose	9	GENUS	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461			NE
3942130	Selenicereus testudo (Karw. ex Zucc.) Buxb.	3951581	Deamia testudo (Karw.) Britton & Rose	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Deamia	7282326	Deamia testudo	3951581	NE
7314656	Trichipteris nigripes (C.Chr.) Barrington	8656803	Cyathea nigripes (C.Presl) Domin	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea nigripes	8656803	NE
7314618	Alsophila imrayana (Hook.) Conant	7314618	Alsophila imrayana (Hook.) Conant	29	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila imrayana	7314618	NE
3599852	Cyathea gracilis Griseb.	3599852	Cyathea gracilis Griseb.	44	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea gracilis	3599852	NE
5384214	Pereskia grandifolia Haw.	5384214	Pereskia grandifolia Haw.	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pereskia	3084442	Pereskia grandifolia	5384214	LC
3600498	Cyathea wendlandii (Mett. ex Kuhn) Domin	3600498	Cyathea wendlandii (Mett. ex Kuhn) Domin	45	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea wendlandii	3600498	NE
9210022	Zamia acuminata Oerst. ex Dyer	9210022	Zamia acuminata Oerst. ex Dyer	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia acuminata	9210022	VU
3598969	Cyathea costaricensis (Mett. ex Kuhn) Domin	3598969	Cyathea costaricensis (Mett. ex Kuhn) Domin	26	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea costaricensis	3598969	NE
3599038	Hemitelia chiricana Maxon	3599389	Cyathea chiricana (Maxon) Domin	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea chiricana	3599389	NE
9316974	Cyathea multiflora var. multiflora	3599637	Cyathea multiflora Sm.	68	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea multiflora	3599637	
3599306	Cyathea holdrigeana Nisman & L.Gomez	3599306	Cyathea holdrigeana Nisman & L.Gomez	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea holdrigeana	3599306	NE
6379095	Epiphyllum hookeri (Link & Otto) Haw.	6379095	Epiphyllum hookeri (Link & Otto) Haw.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095	LC
3084398	Hylocereus costaricensis (F.A.C.Weber) Britton & Rose	10197024	Selenicereus costaricensis (F.A.C.Weber) S.Arias & N.Korotkova	78	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus costaricensis	10197024	LC
3190920	Drosera cayennensis Sagot ex Diels	3190920	Drosera cayennensis Sagot ex Diels	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Droseraceae	5399	Drosera	3190721	Drosera cayennensis	3190920	NE
10687125	Selenicereus stenopterus (F.A.C.Weber) D.R.Hunt	10687125	Selenicereus stenopterus (F.A.C.Weber) D.R.Hunt	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus stenopterus	10687125	NE
2650325	Cnemidaria horrida (L.) C.Presl	2650326	Cyathea horrida (L.) Sm.	28	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea horrida	2650326	NE
3944390	Werckleocereus tonduzii Britton & Rose	7863861	Weberocereus tonduzii (F.A.C.Weber) G.D.Rowley	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus tonduzii	7863861	NE
10748819	Acanthocereus hirschtianus (K.Schum.) Lodé	10748819	Acanthocereus hirschtianus (K.Schum.) Lodé	17	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Acanthocereus	3084454	Acanthocereus hirschtianus	10748819	NE
7621307	Trichipteris schiedeana (C.Presl) R.M.Tryon	3599569	Cyathea schiedeana (C.Presl) Domin	7	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea schiedeana	3599569	NE
7280669	Epiphyllum hookeri subsp. hookeri	7280669	Epiphyllum hookeri subsp. hookeri	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095	
