taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
4880268	Hadrophyllia Budd & Johnson, 1999	4880268	Hadrophyllia Budd & Johnson, 1999	24	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Hadrophyllia	4880268			
5184657	Acropora palmata (Lamarck, 1816)	5184657	Acropora palmata (Lamarck, 1816)	100	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Acroporidae	8153	Acropora	7673664	Acropora palmata	5184657	CR
2259459	Pocillopora verrucosa (Ellis & Solander, 1786)	2259459	Pocillopora verrucosa (Ellis & Solander, 1786)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Pocillopora	2259455	Pocillopora verrucosa	2259459	LC
8718286	Orbicella imperatoris Vaughan, 1919	8718286	Orbicella imperatoris Vaughan, 1919	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Orbicella	3250181	Orbicella imperatoris	8718286	NE
2258966	Paracyathus Milne Edwards & Haime, 1848	2258966	Paracyathus Milne Edwards & Haime, 1848	4	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Paracyathus	2258966			
2260540	Pavona varians Verrill, 1864	2260540	Pavona varians Verrill, 1864	2	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Pavona	11356171	Pavona varians	2260540	LC
2260110	Manicina Ehrenberg, 1834	2260110	Manicina Ehrenberg, 1834	9	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Manicina	2260110			LC
2260503	Agaricia agaricites (Linnaeus, 1758)	2260503	Agaricia agaricites (Linnaeus, 1758)	101	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501	Agaricia agaricites	2260503	LC
8468083	Meandrina variabilis (Duncan, 1864)	9612363	Placocyathus variabilis Duncan, 1864	48	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Placocyathus	4879578	Placocyathus variabilis	9612363	NE
2259474	Madracis Milne Edwards & Haime, 1849	2259474	Madracis Milne Edwards & Haime, 1849	172	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Madracis	2259474			NE
4943072	Goniopora imperatoris Vaughan, 1919	4943072	Goniopora imperatoris Vaughan, 1919	2	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Goniopora	11225437	Goniopora imperatoris	4943072	NE
